Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID,Manipulation: 
525,1734947592538,23/12/2024 09:53:12,1734954792538,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 54,7sp7sq,55,How confident are you in your prediction (1-5),response,quantised,3,,,Rating Scale,4,object-87980,
526,1734947592539,23/12/2024 09:53:12,1734954792539,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 54,7sp7sq,55,Do you believe the analysis in the visualization supports your prediction (1-5),response,value,3,,,Rating Scale,5,object-87981,
527,1734947592540,23/12/2024 09:53:12,1734954792540,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 54,7sp7sq,55,Do you believe the analysis in the visualization supports your prediction (1-5),response,quantised,3,,,Rating Scale,5,object-87981,
528,1734947592540,23/12/2024 09:53:12,1734954792540,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 54,7sp7sq,55,How clear do you think the visualization is (1-5),response,value,3,,,Rating Scale,6,object-87982,
529,1734947592541,23/12/2024 09:53:12,1734954792541,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 54,7sp7sq,55,How clear do you think the visualization is (1-5),response,quantised,3,,,Rating Scale,6,object-87982,
530,1734947592542,23/12/2024 09:53:12,1734954792542,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 85,hctal4,56,Predict the midpoint of the next candlestick,response,value,87,,,Prediction,3,object-109893096,
531,1734947592542,23/12/2024 09:53:12,1734954792542,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 85,hctal4,56,How confident are you in your prediction (1-5),response,value,3,,,Rating Scale,4,object-109893097,
532,1734947592543,23/12/2024 09:53:12,1734954792543,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 85,hctal4,56,How confident are you in your prediction (1-5),response,quantised,3,,,Rating Scale,4,object-109893097,
533,1734947592543,23/12/2024 09:53:12,1734954792543,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 85,hctal4,56,Do you believe the analysis in the visualization supports your prediction (1-5),response,value,3,,,Rating Scale,5,object-109893098,
534,1734947592544,23/12/2024 09:53:12,1734954792544,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 85,hctal4,56,Do you believe the analysis in the visualization supports your prediction (1-5),response,quantised,3,,,Rating Scale,5,object-109893098,
535,1734947592545,23/12/2024 09:53:12,1734954792545,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 85,hctal4,56,How clear do you think the visualization is (1-5),response,value,1,,,Rating Scale,6,object-109893099,
536,1734947592545,23/12/2024 09:53:12,1734954792545,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 85,hctal4,56,How clear do you think the visualization is (1-5),response,quantised,1,,,Rating Scale,6,object-109893099,
537,1734947592546,23/12/2024 09:53:12,1734954792546,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 61,bxqz5m,57,Predict the midpoint of the next candlestick,response,value,116,,,Prediction,3,object-92421,
538,1734947592547,23/12/2024 09:53:12,1734954792547,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 61,bxqz5m,57,How confident are you in your prediction (1-5),response,value,3,,,Rating Scale,4,object-92422,
539,1734947592547,23/12/2024 09:53:12,1734954792547,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 61,bxqz5m,57,How confident are you in your prediction (1-5),response,quantised,3,,,Rating Scale,4,object-92422,
540,1734947592548,23/12/2024 09:53:12,1734954792548,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 61,bxqz5m,57,Do you believe the analysis in the visualization supports your prediction (1-5),response,value,3,,,Rating Scale,5,object-92423,
541,1734947592548,23/12/2024 09:53:12,1734954792548,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 61,bxqz5m,57,Do you believe the analysis in the visualization supports your prediction (1-5),response,quantised,3,,,Rating Scale,5,object-92423,
542,1734947592549,23/12/2024 09:53:12,1734954792549,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 61,bxqz5m,57,How clear do you think the visualization is (1-5),response,value,3,,,Rating Scale,6,object-92424,
543,1734947592550,23/12/2024 09:53:12,1734954792550,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 61,bxqz5m,57,How clear do you think the visualization is (1-5),response,quantised,3,,,Rating Scale,6,object-92424,
544,1734947592550,23/12/2024 09:53:12,1734954792550,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 36,vmv8v4,58,Predict the midpoint of the next candlestick,response,value,105,,,Prediction,3,object-760,
545,1734947592551,23/12/2024 09:53:12,1734954792551,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 36,vmv8v4,58,How confident are you in your prediction (1-5),response,value,3,,,Rating Scale,4,object-761,
546,1734947592552,23/12/2024 09:53:12,1734954792552,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 36,vmv8v4,58,How confident are you in your prediction (1-5),response,quantised,3,,,Rating Scale,4,object-761,
547,1734947592552,23/12/2024 09:53:12,1734954792552,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 36,vmv8v4,58,Do you believe the analysis in the visualization supports your prediction (1-5),response,value,3,,,Rating Scale,5,object-762,
548,1734947592553,23/12/2024 09:53:12,1734954792553,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 36,vmv8v4,58,Do you believe the analysis in the visualization supports your prediction (1-5),response,quantised,3,,,Rating Scale,5,object-762,
549,1734947592553,23/12/2024 09:53:12,1734954792553,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 36,vmv8v4,58,How clear do you think the visualization is (1-5),response,value,3,,,Rating Scale,6,object-763,
550,1734947592554,23/12/2024 09:53:12,1734954792554,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 36,vmv8v4,58,How clear do you think the visualization is (1-5),response,quantised,3,,,Rating Scale,6,object-763,
551,1734947592555,23/12/2024 09:53:12,1734954792555,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 12,y4zcpj,59,Predict the midpoint of the next candlestick,response,value,103,,,Prediction,3,object-592,
552,1734947592555,23/12/2024 09:53:12,1734954792555,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 12,y4zcpj,59,How confident are you in your prediction (1-5),response,value,3,,,Rating Scale,4,object-593,
553,1734947592556,23/12/2024 09:53:12,1734954792556,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 12,y4zcpj,59,How confident are you in your prediction (1-5),response,quantised,3,,,Rating Scale,4,object-593,
554,1734947592557,23/12/2024 09:53:12,1734954792557,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 12,y4zcpj,59,Do you believe the analysis in the visualization supports your prediction (1-5),response,value,3,,,Rating Scale,5,object-594,
555,1734947592557,23/12/2024 09:53:12,1734954792557,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 12,y4zcpj,59,Do you believe the analysis in the visualization supports your prediction (1-5),response,quantised,3,,,Rating Scale,5,object-594,
556,1734947592558,23/12/2024 09:53:12,1734954792558,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 12,y4zcpj,59,How clear do you think the visualization is (1-5),response,value,3,,,Rating Scale,6,object-595,
557,1734947592558,23/12/2024 09:53:12,1734954792558,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 12,y4zcpj,59,How clear do you think the visualization is (1-5),response,quantised,3,,,Rating Scale,6,object-595,
558,1734947592559,23/12/2024 09:53:12,1734954792559,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 99,eww6xw,60,Predict the midpoint of the next candlestick,response,value,95,,,Prediction,3,object-119591194,
559,1734947592560,23/12/2024 09:53:12,1734954792560,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 99,eww6xw,60,How confident are you in your prediction (1-5),response,value,4,,,Rating Scale,4,object-119591195,
560,1734947592560,23/12/2024 09:53:12,1734954792560,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 99,eww6xw,60,How confident are you in your prediction (1-5),response,quantised,4,,,Rating Scale,4,object-119591195,
561,1734947592561,23/12/2024 09:53:12,1734954792561,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 99,eww6xw,60,Do you believe the analysis in the visualization supports your prediction (1-5),response,value,3,,,Rating Scale,5,object-119591196,
562,1734947592562,23/12/2024 09:53:12,1734954792562,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 99,eww6xw,60,Do you believe the analysis in the visualization supports your prediction (1-5),response,quantised,3,,,Rating Scale,5,object-119591196,
563,1734947592562,23/12/2024 09:53:12,1734954792562,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 99,eww6xw,60,How clear do you think the visualization is (1-5),response,value,2,,,Rating Scale,6,object-119591197,
564,1734947592563,23/12/2024 09:53:12,1734954792563,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 99,eww6xw,60,How clear do you think the visualization is (1-5),response,quantised,2,,,Rating Scale,6,object-119591197,
565,1734947592564,23/12/2024 09:53:12,1734954792564,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 125,25kwmp,61,Predict the midpoint of the next candlestick,response,value,125,,,Prediction,3,object-1373376,
566,1734947592564,23/12/2024 09:53:12,1734954792564,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 125,25kwmp,61,How confident are you in your prediction (1-5),response,value,3,,,Rating Scale,4,object-1373377,
567,1734947592565,23/12/2024 09:53:12,1734954792565,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 125,25kwmp,61,How confident are you in your prediction (1-5),response,quantised,3,,,Rating Scale,4,object-1373377,
568,1734947592566,23/12/2024 09:53:12,1734954792566,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 125,25kwmp,61,Do you believe the analysis in the visualization supports your prediction (1-5),response,value,3,,,Rating Scale,5,object-1373378,
569,1734947592566,23/12/2024 09:53:12,1734954792566,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 125,25kwmp,61,Do you believe the analysis in the visualization supports your prediction (1-5),response,quantised,3,,,Rating Scale,5,object-1373378,
570,1734947592567,23/12/2024 09:53:12,1734954792567,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 125,25kwmp,61,How clear do you think the visualization is (1-5),response,value,3,,,Rating Scale,6,object-1373379,
571,1734947592568,23/12/2024 09:53:12,1734954792568,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 125,25kwmp,61,How clear do you think the visualization is (1-5),response,quantised,3,,,Rating Scale,6,object-1373379,
572,1734947592569,23/12/2024 09:53:12,1734954792569,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 144,qopcrz,62,Predict the midpoint of the next candlestick,response,value,99,,,Prediction,3,object-1457460,
573,1734947592570,23/12/2024 09:53:12,1734954792570,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 144,qopcrz,62,How confident are you in your prediction (1-5),response,value,3,,,Rating Scale,4,object-1457461,
574,1734947592570,23/12/2024 09:53:12,1734954792570,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 144,qopcrz,62,How confident are you in your prediction (1-5),response,quantised,3,,,Rating Scale,4,object-1457461,
575,1734947592571,23/12/2024 09:53:12,1734954792571,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 144,qopcrz,62,Do you believe the analysis in the visualization supports your prediction (1-5),response,value,3,,,Rating Scale,5,object-1457462,
576,1734947592572,23/12/2024 09:53:12,1734954792572,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 144,qopcrz,62,Do you believe the analysis in the visualization supports your prediction (1-5),response,quantised,3,,,Rating Scale,5,object-1457462,
577,1734947592572,23/12/2024 09:53:12,1734954792572,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 144,qopcrz,62,How clear do you think the visualization is (1-5),response,value,3,,,Rating Scale,6,object-1457463,
578,1734947592573,23/12/2024 09:53:12,1734954792573,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 144,qopcrz,62,How clear do you think the visualization is (1-5),response,quantised,3,,,Rating Scale,6,object-1457463,
579,1734947592574,23/12/2024 09:53:12,1734954792574,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 75,nwtqtk,63,Predict the midpoint of the next candlestick,response,value,102,,,Prediction,3,object-104944047,
580,1734947592575,23/12/2024 09:53:12,1734954792575,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 75,nwtqtk,63,How confident are you in your prediction (1-5),response,value,3,,,Rating Scale,4,object-104944048,
581,1734947592575,23/12/2024 09:53:12,1734954792575,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 75,nwtqtk,63,How confident are you in your prediction (1-5),response,quantised,3,,,Rating Scale,4,object-104944048,
582,1734947592576,23/12/2024 09:53:12,1734954792576,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 75,nwtqtk,63,Do you believe the analysis in the visualization supports your prediction (1-5),response,value,3,,,Rating Scale,5,object-104944049,
583,1734947592577,23/12/2024 09:53:12,1734954792577,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 75,nwtqtk,63,Do you believe the analysis in the visualization supports your prediction (1-5),response,quantised,3,,,Rating Scale,5,object-104944049,
584,1734947592577,23/12/2024 09:53:12,1734954792577,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 75,nwtqtk,63,How clear do you think the visualization is (1-5),response,value,3,,,Rating Scale,6,object-104944050,
585,1734947592578,23/12/2024 09:53:12,1734954792578,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 75,nwtqtk,63,How clear do you think the visualization is (1-5),response,quantised,3,,,Rating Scale,6,object-104944050,
586,1734947592579,23/12/2024 09:53:12,1734954792579,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 53,qulrvt,64,Predict the midpoint of the next candlestick,response,value,105,,,Prediction,3,object-86565,
587,1734947592579,23/12/2024 09:53:12,1734954792579,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 53,qulrvt,64,How confident are you in your prediction (1-5),response,value,3,,,Rating Scale,4,object-86566,
588,1734947592580,23/12/2024 09:53:12,1734954792580,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 53,qulrvt,64,How confident are you in your prediction (1-5),response,quantised,3,,,Rating Scale,4,object-86566,
589,1734947592581,23/12/2024 09:53:12,1734954792581,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 53,qulrvt,64,Do you believe the analysis in the visualization supports your prediction (1-5),response,value,3,,,Rating Scale,5,object-86567,
590,1734947592581,23/12/2024 09:53:12,1734954792581,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 53,qulrvt,64,Do you believe the analysis in the visualization supports your prediction (1-5),response,quantised,3,,,Rating Scale,5,object-86567,
591,1734947592582,23/12/2024 09:53:12,1734954792582,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 53,qulrvt,64,How clear do you think the visualization is (1-5),response,value,2,,,Rating Scale,6,object-86568,
592,1734947592583,23/12/2024 09:53:12,1734954792583,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 53,qulrvt,64,How clear do you think the visualization is (1-5),response,quantised,2,,,Rating Scale,6,object-86568,
593,1734947592583,23/12/2024 09:53:12,1734954792583,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 113,npgdkt,65,Predict the midpoint of the next candlestick,response,value,97,,,Prediction,3,object-1289292,
594,1734947592584,23/12/2024 09:53:12,1734954792584,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 113,npgdkt,65,How confident are you in your prediction (1-5),response,value,3,,,Rating Scale,4,object-1289293,
